7127,220,156,20,1336
7140,187,156,28,1148
7141,187,140,35,1154
7175,228,171,18,1384
7176,212,156,39,1310
7182,235,171,42,1448
7192,192,124,11,1159
7193,164,109,29,1012
7208,227,156,14,1372
7224,132,93,31,819
7227,211,203,33,1297
7234,236,171,45,1456
7240,202,156,36,1247
7256,154,109,33,953
7268,148,124,19,905
7269,196,140,37,1212
7272,177,140,28,1090
7274,172,124,27,1056
7281,208,156,40,1284
7285,141,93,34,875
7287,136,109,32,845
7288,181,171,35,1116
7295,167,125,17,1015
7305,225,171,44,1387
7307,217,171,44,1339
7308,232,187,48,1434
7310,226,171,18,1371
7326,231,171,18,1400
7327,174,124,37,1079
7333,194,140,44,1202
7348,214,171,44,1320
7350,199,156,44,1233
7359,208,156,38,1281
7366,203,140,20,1235
7389,204,140,38,1258
7392,186,156,34,1147
7396,203,140,14,1230
7397,184,140,35,1138
7413,186,140,39,1150
7416,186,140,39,1150
7432,154,124,32,953
7457,133,93,19,813
7464,178,124,25,1088
7482,144,109,32,892
7485,145,125,29,895
7489,205,156,44,1269
7507,179,124,30,1102
7512,194,156,41,1199
7526,167,109,14,1009
7539,188,140,40,1165
7550,198,140,41,1225
7568,212,156,43,1311
7573,207,140,36,1276
7579,182,140,36,1126
7580,194,140,38,1198
7598,219,156,46,1354
7607,190,140,36,1174
7608,147,109,33,910
7610,232,156,37,1424
7614,148,109,19,906
7616,163,109,15,989
7620,143,93,21,873
7624,136,93,19,828
7630,189,140,30,1158
7632,235,187,43,1450
7679,59,46,3,356
7682,176,140,32,1086
7683,162,124,35,1003
7695,232,187,45,1434
7700,241,171,27,1468
7706,166,124,29,1022
7710,113,109,23,697
7718,154,109,32,952
7721,174,187,38,1076
7723,188,140,41,1162
7734,180,140,35,1110
7739,194,140,31,1188
7751,115,78,22,708
7758,211,187,33,1298
7771,171,124,34,1055
7783,114,78,23,702
7794,238,187,45,1469
7802,169,124,12,1021
7808,207,140,40,1278
7813,262,203,48,1615
7817,152,109,15,921
7825,189,140,33,1164
7830,162,124,34,1000
7835,217,156,43,1341
7840,222,156,36,1364
7845,209,156,42,1291
7848,253,187,47,1562
7855,195,140,36,1204
7880,181,140,20,1104
7888,161,124,29,990
7896,137,93,22,840
7898,231,171,38,1421
7901,220,171,24,1343
7904,169,125,18,1029
7937,200,140,41,1235
7964,249,187,19,1508
7965,88,62,3,529
7969,195,140,19,1183
7971,191,156,39,1181
7973,183,124,38,1131
7980,202,156,39,1246
7994,220,171,42,1357
8008,121,93,25,744
8010,143,109,9,866
8020,163,124,33,1008
8024,241,203,42,1482
8034,207,156,37,1275
8039,207,156,18,1255
8048,225,171,42,1389
8053,193,156,23,1179
8058,202,140,16,1223
8060,150,109,22,920
8070,227,171,39,1395
8071,183,124,30,1127
8072,178,121,34,1099
8080,168,124,35,1040
8092,136,93,27,838
8107,210,140,30,1287
8135,231,171,44,1427
8152,204,156,38,1257
8153,201,156,39,1239
8165,241,187,20,1461
8169,187,140,36,1155
8173,164,124,33,1015
8174,156,124,31,961
8187,187,140,38,1159
8197,168,109,20,1026
8215,168,124,28,1033
8227,130,93,22,800
8228,178,124,34,1095
8230,195,140,33,1199
8231,117,93,4,702
8236,151,109,29,930
8237,165,109,31,1020
8239,179,140,36,1108
8240,167,125,35,1030
8244,186,140,36,1149
8262,163,109,33,1007
8268,186,140,13,1128
8274,248,203,47,1530
8275,204,156,41,1259
8288,202,140,25,1236
8290,204,156,40,1263
8291,171,124,11,1033
8297,179,124,31,1099
8302,125,78,27,775
8303,163,109,33,1007
8307,131,109,17,797
8317,165,124,36,1020
8325,203,156,36,1251
8367,163,109,33,1008
8389,168,124,35,1036
8395,188,140,35,1160
8400,236,156,34,1448
8412,140,109,27,861
8418,143,93,29,882
8432,171,124,36,1060
8440,196,140,16,1187
8448,196,140,40,1216
8449,200,156,36,1231
8468,139,93,19,851
8472,182,140,38,1128
8482,183,140,37,1133
8506,233,187,47,1439
8510,212,156,26,1296
8511,146,109,33,903
8514,235,171,33,1441
8520,145,93,27,893
8525,208,156,12,1255
8530,172,124,25,1056
8532,208,156,38,1282
8544,145,109,33,897
8547,176,125,26,1081
8549,230,171,42,1418
8556,205,156,12,1235
8563,203,156,27,1242
8568,187,124,39,1155
8573,182,140,28,1119
8575,200,140,40,1235
8597,197,140,31,1211
8599,135,109,24,831
8620,136,109,29,843
8630,176,124,37,1087
8636,141,93,26,871
8639,203,156,18,1231
8641,185,124,10,1115
8650,177,124,26,1085
8657,181,156,34,1117
8660,169,124,31,1045
8665,151,109,35,933
8669,144,109,31,893
8682,228,171,45,1404
8715,203,140,39,1252
8723,241,187,25,1467
8724,168,124,8,1013
8725,181,140,31,1114
8740,195,140,41,1207
8754,197,171,37,1213
8756,268,187,21,1624
8757,145,109,29,897
8760,160,124,36,989
8762,173,125,35,1068
8771,193,171,40,1193
8773,227,171,43,1401
8783,193,156,40,1193
8790,207,140,27,1266
8791,155,109,31,956
8798,204,156,39,1260
8799,173,140,27,1061
8805,245,187,49,1513
8808,157,124,27,968
8817,232,171,44,1432
8828,172,109,31,1063
8830,156,93,26,960
8833,165,109,28,1013
8850,198,140,37,1223
8853,186,140,36,1146
8863,179,140,39,1106
8867,225,171,9,1353
8874,136,93,8,821
8879,204,156,38,1259
8880,236,171,39,1453
8881,188,156,36,1159
8889,172,124,37,1065
8894,177,140,33,1093
8906,127,93,29,787
8907,236,171,19,1428
8929,161,124,33,996
8935,187,140,42,1157
8940,152,109,27,938
8945,168,109,34,1041
8946,207,156,14,1253
8954,143,109,21,877
8956,119,78,28,736
8959,159,109,31,983
8962,152,109,32,939
8992,241,171,16,1459
9001,170,187,36,1053
9008,139,93,20,852
9013,145,140,30,898
9014,202,156,41,1248
9022,153,140,30,945
9042,196,140,39,1210
9062,127,125,26,787
9092,168,125,32,1038
9095,229,171,14,1388
9112,190,140,9,1142
9117,145,109,26,894
9118,153,124,23,939
9125,146,125,23,898
9133,257,218,29,1567
9135,222,156,18,1345
9140,114,78,22,705
9149,160,124,34,990
9150,185,140,36,1141
9162,137,109,3,822
9163,228,171,43,1406
9167,215,156,44,1332
9178,207,156,31,1271
9189,122,93,22,752
9194,239,187,48,1478
9200,243,203,47,1504
9216,193,140,19,1174
9217,208,156,38,1284
9220,171,156,34,1057
9222,217,156,43,1342
9226,213,156,8,1282
9230,212,171,31,1299
9232,154,109,31,953
9235,163,109,29,1005
9240,209,140,44,1295
9241,206,140,42,1275
9255,176,140,13,1066
9264,232,171,43,1431
9278,248,187,45,1532
9279,114,78,22,706
9284,206,203,38,1268
9286,215,156,41,1329
9287,142,93,7,858
9299,192,187,36,1185
9305,216,171,28,1317
9311,227,171,32,1390
9322,96,78,22,597
9336,233,171,32,1426
9344,214,156,42,1323
9345,197,156,12,1193
9353,118,93,15,721
9366,186,124,17,1128
9375,163,109,28,1005
9379,200,156,36,1231
9387,209,156,45,1293
9401,212,156,41,1311
9411,106,62,4,637
9425,203,140,22,1235
9431,86,62,16,530
9440,206,203,39,1270
9441,221,156,40,1359
9462,189,140,34,1166
9465,159,156,35,986
9475,266,187,17,1609
9476,193,140,39,1190
9504,215,156,31,1316
9508,233,187,40,1431
9511,218,156,44,1350
9522,101,78,22,623
9537,174,140,36,1076
9545,182,140,35,1122
9547,146,109,22,894
9560,117,78,24,725
9584,154,109,12,933
9586,185,140,12,1120
9590,161,109,26,988
9604,178,124,33,1094
9615,162,124,35,1002
9618,239,171,52,1481
9631,176,124,36,1087
9636,190,140,39,1177
9651,209,140,13,1263
9655,200,156,39,1237
9661,77,46,17,476
9666,151,140,8,912
9668,198,140,37,1218
9674,181,124,12,1097
9679,119,140,16,728
9680,209,156,44,1296
9691,91,62,17,562
9715,80,62,19,495
9723,87,78,19,537
9726,181,124,35,1117
9733,230,187,8,1382
9746,204,156,40,1259
9752,199,156,44,1234
9753,201,156,39,1242
9761,187,140,36,1155
9768,152,109,30,939
9796,222,156,21,1345
9822,203,156,42,1256
9823,197,156,38,1215
9828,166,109,38,1028
9832,178,140,34,1099
9835,151,109,35,937
9842,177,124,38,1094
9860,205,140,22,1248
9863,214,156,42,1323
9868,130,93,26,798
9872,188,140,34,1158
9881,216,171,29,1318
9892,97,78,21,599
9912,171,124,23,1047
9927,187,140,37,1155
9938,148,109,24,910
9939,187,140,33,1149
9945,169,125,34,1041
9955,139,109,25,856
9958,209,156,36,1287
9968,232,171,34,1422
9988,253,187,18,1529
10000,172,124,34,1063
10025,218,171,14,1320
10028,202,156,41,1250
10045,102,78,21,631
10054,159,109,31,977
10065,192,140,31,1181
10069,189,140,37,1167
10082,167,109,37,1035
10085,191,140,32,1176
10086,160,109,34,987
10100,238,171,17,1442
10116,290,203,29,1762
10117,225,171,42,1390
10134,114,78,22,704
10136,159,109,33,982
10143,204,140,29,1246
10160,164,109,28,1011
10166,210,156,37,1294
10167,156,109,33,965
10178,190,156,32,1170
10182,180,124,38,1114
10188,176,124,37,1088
10206,146,109,28,898
10213,213,156,41,1312
10215,219,203,43,1354
10223,165,124,32,1016
10224,140,156,33,866
10233,167,124,28,1026
10239,129,93,7,779
10261,196,156,16,1186
10263,243,203,18,1470
10283,144,93,9,871
10285,159,124,34,985
10287,142,109,26,875
10298,157,124,28,967
10310,183,140,37,1131
10313,157,109,30,969
10316,222,171,42,1371
10317,164,124,33,1014
10320,204,156,14,1235
10322,215,156,39,1326
10328,204,171,34,1255
10329,200,140,38,1236
10340,228,171,43,1407
10351,210,156,40,1297
10355,181,140,38,1120
10357,144,109,25,885
10385,211,156,40,1302
10389,206,156,41,1273
10398,176,124,39,1090
10408,171,124,34,1058
10424,185,140,38,1145
10442,232,171,16,1403
10448,133,93,30,822
10451,202,156,39,1248
10455,146,109,34,899
10468,152,109,7,913
10473,185,125,35,1142
10479,215,171,16,1299
10486,157,109,32,972
10487,183,140,40,1132
10490,174,125,17,1055
10491,189,140,41,1167
10496,217,156,41,1339
10501,176,109,34,1088
10504,176,124,38,1088
10511,132,109,32,818
10532,199,156,40,1230
10549,216,171,43,1335
10554,211,187,40,1305
10570,220,156,21,1334
10571,182,124,36,1126
10578,234,203,45,1445
10582,108,78,14,661
10586,53,31,3,323
10590,202,156,41,1248
10602,220,156,18,1332
10619,190,156,37,1174
10624,211,171,41,1303
10626,193,124,40,1195
10629,167,124,31,1029
10638,217,156,38,1336
10643,144,124,16,875
10650,148,109,28,910
10681,151,109,18,919
10704,211,156,31,1288
10705,228,156,31,1394
10727,217,156,7,1304
10759,174,124,14,1054
10772,133,93,7,803
10774,233,187,17,1410
10786,133,93,28,823
10794,203,140,20,1234
10816,176,140,37,1087
10824,246,187,47,1517
10832,171,124,30,1053
10847,169,109,22,1033
10848,193,156,39,1193
10866,158,124,29,976
10868,224,171,45,1385
10881,147,124,26,908
10883,178,156,34,1100
10887,260,187,37,1594
10914,162,124,29,998
10946,176,124,34,1088
10947,199,156,40,1230
10948,172,124,36,1064
10950,181,124,27,1104
10969,184,140,39,1139
10972,207,156,42,1281
10979,188,140,39,1164
10981,204,156,22,1242
10983,98,62,14,600
10997,227,171,40,1398
11004,194,140,36,1197
11005,184,140,36,1135
11009,180,124,21,1094
11018,190,140,39,1175
11019,182,124,32,1123
11030,180,124,36,1113
11041,218,171,39,1342
11042,187,187,38,1156
11043,124,78,8,745
11044,156,124,31,964
11052,159,109,29,982
11070,150,109,22,918
11074,186,140,36,1149
11093,173,140,35,1070
11101,202,156,38,1247
11102,178,156,28,1089
11108,181,140,38,1119
11128,190,140,25,1162
11135,167,125,36,1027
11136,202,156,41,1249
11163,157,125,32,970
11165,181,140,27,1108
11166,196,140,39,1213
11180,171,124,35,1054
11182,261,203,15,1579
11183,212,140,40,1309
11186,194,149,37,1191
11207,199,140,44,1231
11208,184,140,36,1134
11214,227,218,42,1400
11221,180,140,31,1108
11245,175,124,35,1079
11252,177,124,32,1089
11276,242,203,7,1453
11281,181,124,40,1119
11282,179,124,30,1102
11308,179,125,14,1083
11315,214,156,42,1323
11330,230,171,7,1382
11332,180,125,33,1110
11333,192,140,36,1183
11344,181,140,12,1095
11354,132,93,19,809
11356,207,171,44,1279
11374,168,124,34,1038
11378,208,171,44,1284
11383,192,140,38,1186
11386,170,124,29,1047
11387,177,140,33,1091
11398,153,109,29,944
11399,213,140,42,1318
11402,180,140,34,1106
11406,249,171,33,1525
11408,173,124,30,1065
11413,141,93,12,856
11416,195,156,41,1204
11426,197,140,44,1217
11443,200,140,40,1237
11445,147,124,35,913
11454,181,140,38,1118
11458,189,140,38,1167
11463,171,156,39,1055
11465,158,125,29,975
11470,129,93,35,803
11479,257,187,18,1554
11494,171,124,8,1030
11506,150,109,21,915
11507,229,156,45,1415
11510,155,109,34,956
11515,136,93,25,838
11522,202,156,37,1246
11528,164,124,32,1011
11531,130,93,34,807
11532,177,124,26,1083
11557,190,140,36,1171
11560,199,156,41,1229
11565,138,93,34,854
11578,154,109,37,953
11580,207,171,38,1277
11584,207,156,43,1280
11592,160,124,36,991
11595,207,171,39,1277
11605,184,374,22,1118
11607,171,124,34,1054
11618,249,171,27,1517
11629,154,109,21,943
11631,193,140,43,1193
11638,166,124,36,1028
11650,201,156,40,1242
11653,159,140,33,980
11654,190,140,40,1176
11660,191,140,40,1179
11676,184,140,34,1132
11689,178,140,13,1079
11695,88,62,13,538
11703,267,187,21,1616
11705,250,218,31,1529
11712,161,109,20,979
11724,249,171,17,1507
11725,192,140,42,1190
11726,173,124,32,1066
11731,161,124,20,980
11735,205,156,39,1266
11740,211,187,41,1302
11748,215,156,42,1326
11776,130,93,4,782
11784,174,125,36,1077
11804,162,171,15,983
11815,333,249,8,1995
11817,185,156,37,1143
11827,135,93,25,831
11831,159,109,22,969
11834,224,171,43,1382
11835,163,124,28,1004
11846,125,93,24,771
11855,214,156,43,1323
11857,239,171,41,1475
11858,204,156,30,1250
11864,234,171,41,1438
11866,175,124,36,1080
11872,245,171,18,1480
11873,229,171,31,1404
11893,237,171,46,1465
11911,231,171,40,1420
11927,226,156,18,1371
11933,180,125,33,1106
12002,255,187,46,1573
12029,166,124,29,1019
12031,162,109,18,990
12039,122,78,19,749
12047,178,124,30,1094
12054,256,249,46,1578
12062,161,109,30,992
12064,187,203,35,1152
12066,196,156,36,1207
12074,180,171,34,1109
12096,103,62,6,623
12108,176,124,36,1085
12114,175,124,20,1068
12121,214,156,38,1320
12126,156,109,28,960
12128,211,156,38,1301
12139,158,124,28,973
12141,269,203,45,1656
12144,214,156,44,1320
12148,253,187,35,1548
12153,201,156,11,1212
12154,186,187,39,1146
12158,189,140,32,1162
12171,197,156,42,1216
12174,187,140,35,1153
12182,195,140,5,1169
12193,224,171,47,1382
12203,175,140,33,1079
12209,216,171,39,1332
12225,274,218,55,1693
12261,223,156,14,1348
12273,226,156,43,1397
12294,199,156,39,1226
12296,150,109,16,911
12299,236,187,51,1458
12313,222,171,39,1370
12324,205,140,9,1233
12339,212,156,39,1309
12347,204,140,37,1260
12348,173,124,32,1069
12374,188,124,27,1153
12380,120,93,20,737
12387,212,156,33,1302
12390,233,171,42,1438
12412,162,124,15,983
12413,205,156,39,1266
12441,152,109,12,923
12445,214,156,17,1300
12447,209,156,34,1286
12458,203,140,19,1232
12463,215,171,46,1329
12466,162,109,31,1002
12472,237,171,45,1463
12479,126,93,8,762
12482,178,140,37,1100
12487,166,124,28,1021
12490,191,140,39,1183
12494,221,156,46,1367
12499,153,109,33,943
12501,162,109,32,1001
12507,208,171,16,1256
12509,220,156,27,1344
12510,100,62,19,618
12522,178,124,34,1100
12538,126,93,23,778
12545,148,109,32,917
12555,140,93,24,863
12557,178,124,38,1103
12562,207,140,43,1281
12566,208,140,33,1278
12567,174,140,37,1078
12570,207,156,34,1272
12571,171,124,34,1053
12583,192,140,37,1187
12590,234,203,40,1443
12591,215,156,42,1328
12616,226,171,43,1396
12624,184,140,35,1133
12629,142,93,14,864
12646,150,109,36,930
12665,263,171,18,1594
12671,196,140,36,1210
12686,222,187,30,1360
12694,152,109,35,942
12734,133,93,34,824
12751,164,124,24,1007
12759,120,78,11,729
12762,218,156,30,1336
12763,183,124,33,1129
12775,182,124,35,1122
12777,155,109,27,955
12803,207,156,23,1262
12808,222,171,29,1360
12813,176,124,32,1084
12833,182,124,40,1128
12839,195,140,33,1200
12840,163,109,20,996
12845,111,78,18,681
12851,295,218,27,1792
12854,250,234,48,1545
12870,179,124,33,1105
12873,176,124,32,1085
12874,190,140,34,1172
12886,215,156,34,1319
12889,220,156,38,1353
12894,179,140,29,1102
12907,178,124,32,1094
12927,223,171,41,1376
12932,204,156,38,1257
12934,128,93,30,792
12935,166,124,27,1019
12940,176,140,36,1087
12954,196,140,39,1209
12966,171,124,38,1056
12967,205,156,41,1266
12976,231,156,41,1425
12993,175,140,38,1083
12995,193,140,38,1190
13003,89,62,13,544
13004,291,249,22,1760
13014,233,171,25,1416
13024,157,124,16,958
13027,176,124,35,1087
13028,160,140,7,966
13044,199,140,32,1224
13052,245,187,45,1511
13053,206,156,33,1264
13055,81,62,10,492
13059,182,140,37,1126
13073,215,156,40,1328
13086,246,187,44,1517
13087,229,171,21,1391
13090,238,171,32,1457
13100,188,156,35,1160
13103,202,156,38,1245
13108,201,140,43,1241
13125,172,125,33,1060
13129,181,140,36,1114
13134,210,156,36,1290
13136,85,62,11,520
13138,133,109,30,824
13140,215,203,26,1308
13145,186,140,39,1151
13151,168,124,33,1034
13152,103,78,6,623
13158,178,124,39,1104
13168,217,156,42,1338
13171,197,171,38,1214
13194,158,125,34,978
13208,169,124,36,1046
13215,205,156,26,1248
13219,161,124,28,990
13228,209,140,28,1280
13229,224,156,43,1383
13230,225,156,14,1358
13231,158,109,33,979
13233,197,140,40,1218
13253,198,140,31,1217
13270,158,124,35,980
13277,186,140,36,1145
13299,152,109,34,943
13310,168,124,28,1033
13312,293,234,22,1775
13318,131,93,30,813
13321,263,203,44,1618
13324,102,62,11,620
13327,192,140,41,1190
13329,180,124,38,1114
13339,129,93,16,786
13346,236,171,40,1453
13352,203,140,15,1223
13353,287,203,8,1722
13364,260,171,25,1579
13365,119,109,16,727
13370,139,93,26,853
13371,131,93,29,811
13374,166,124,34,1026
13382,202,156,12,1222
13384,266,203,20,1606
13390,150,140,32,926
13393,256,187,46,1579
13405,125,93,25,768
13409,260,234,49,1603
13411,146,109,30,902
13418,189,140,34,1163
13426,223,203,40,1375
13434,140,93,28,864
13435,201,156,32,1235
13444,167,109,33,1031
13460,246,187,20,1493
13471,171,124,36,1058
13477,136,93,27,839
13479,198,140,32,1214
13481,200,140,39,1235
13502,141,109,31,872
13512,212,156,40,1307
13518,261,187,49,1610
13525,182,140,10,1098
13526,228,156,46,1409
13531,167,109,33,1029
13539,137,109,25,844
13540,174,156,32,1070
13541,134,93,34,831
13547,179,124,31,1100
13550,174,124,27,1067
13552,157,156,33,972
13564,191,156,37,1178
13571,246,171,15,1483
13572,178,124,35,1099
13574,120,93,26,743
13577,151,109,29,932
13579,154,109,37,956
13584,228,171,32,1396
13586,122,78,29,759
13605,257,218,40,1578
13615,176,124,33,1086
13619,189,140,40,1169
13622,224,187,37,1379
13625,206,171,38,1268
13657,271,203,55,1673
13661,163,109,22,997
13665,170,124,36,1052
13676,159,124,38,990
13683,208,156,41,1283
13685,151,124,28,930
13690,109,62,8,661
13692,145,93,24,892
13694,185,124,8,1115
13695,223,156,34,1370
13700,157,156,16,956
13701,189,140,12,1144
13708,136,93,29,841
13712,172,125,29,1058
13723,208,156,42,1284
13728,167,203,40,1039
13734,154,109,33,953
13737,198,140,11,1194
13746,175,124,40,1085
13748,158,156,32,978
13787,159,124,32,983
13789,196,156,35,1210
13797,180,124,26,1103
13803,196,140,36,1210
13808,192,156,33,1182
13815,222,173,12,1338
13819,272,218,26,1649
13824,158,109,12,953
13848,206,156,41,1275
13852,214,187,29,1311
13855,245,172,40,1507
13858,209,156,38,1291
13881,269,203,41,1651
13885,153,124,18,933
13896,182,156,33,1120
13898,239,171,48,1477
13915,191,171,38,1183
13917,211,156,28,1288
13921,167,124,33,1035
13928,163,124,33,1007
13930,203,171,34,1249
13941,158,109,30,977
13944,251,187,39,1539
13959,173,124,37,1068
13961,242,187,44,1488
13967,231,171,46,1425
13968,157,109,3,945
13975,167,124,32,1032
13984,176,124,36,1086
14014,183,124,14,1110
14017,186,140,36,1145
14023,198,140,36,1221
14033,202,140,40,1247
14040,198,156,33,1219
14046,220,171,44,1362
14051,222,171,42,1373
14057,171,124,31,1057
14065,163,124,36,1007
14068,194,140,33,1192
14074,238,171,41,1467
14075,250,187,43,1534
14080,231,187,40,1422
14096,195,140,38,1204
14104,197,156,33,1210
14120,184,140,37,1137
14125,152,124,25,934
14140,222,156,10,1338
14149,165,124,29,1017
14152,221,156,21,1342
14156,277,234,9,1664
14164,148,109,25,910
14171,145,109,28,895
14180,167,124,35,1032
14189,177,124,31,1091
14196,131,93,25,809
14199,191,140,37,1177
14202,185,140,33,1140
14208,192,156,34,1185
14215,172,125,4,1034
14216,183,140,32,1127
14222,257,187,32,1568
14226,200,187,40,1236
14227,245,171,42,1506
14237,201,156,35,1237
14242,178,124,34,1100
14246,201,140,39,1239
14250,161,109,31,995
14263,186,124,37,1149
14281,199,140,37,1225
14288,243,187,45,1498
14300,166,124,36,1029
14301,116,78,8,701
14312,197,140,28,1206
14313,275,203,21,1666
14327,148,109,32,918
14329,240,171,30,1464
14334,194,140,35,1196
14341,175,124,37,1083
14347,271,203,20,1644
14349,155,124,34,960
14391,196,140,36,1208
14408,206,156,38,1264
14411,163,124,30,1007
14413,166,109,20,1011
14427,179,124,35,1105
14438,203,140,38,1251
14449,163,124,35,1008
14451,227,203,43,1400
14452,250,171,12,1507
14460,239,171,20,1448
14481,239,218,45,1476
14494,183,124,33,1128
14501,161,124,13,975
14514,173,124,36,1068
14515,266,187,28,1617
14525,220,156,34,1349
14538,157,109,30,970
14547,184,140,29,1127
14548,170,124,36,1050
14554,154,125,35,954
14558,151,109,33,935
14585,167,109,11,1008
14590,222,156,36,1367
14594,169,124,35,1044
14598,168,156,29,1033
14599,165,124,31,1017
14601,185,124,16,1121
14606,191,140,45,1186
14615,171,125,9,1031
14618,267,203,50,1648
14626,180,140,32,1108
14628,242,187,47,1496
14629,169,124,33,1041
14632,243,171,31,1482
14644,177,124,35,1094
14655,194,140,33,1195
14666,165,124,37,1022
14677,244,203,45,1506
14686,163,124,28,1005
14702,184,140,37,1135
14704,137,93,20,836
14710,192,171,16,1161
14721,156,109,27,959
14732,196,140,43,1214
14736,131,93,26,808
14750,162,109,35,1002
14751,235,171,49,1455
14764,161,109,26,987
14771,165,124,31,1016
14772,197,140,41,1218
14776,204,156,28,1252
14784,158,140,15,959
14787,216,156,28,1316
14794,231,171,47,1428
14811,188,125,14,1139
14813,231,156,41,1423
14816,177,124,33,1091
14819,177,140,34,1090
14827,220,156,44,1359
14828,191,140,42,1182
14832,240,171,48,1485
14833,206,140,26,1255
14847,177,125,40,1095
14848,220,171,35,1346
14854,193,140,38,1190
14856,240,171,48,1486
14858,255,187,38,1560
14886,281,218,53,1738
14887,145,109,34,898
14894,121,109,26,747
14897,176,140,36,1087
14900,165,124,36,1019
14905,164,109,36,1016
14912,155,109,31,954
14925,166,124,35,1027
14930,212,156,41,1308
14931,298,234,59,1842
14934,134,109,29,828
14945,114,78,29,706
14947,283,218,36,1727
14953,143,109,28,881
14954,141,109,35,873
14968,288,234,58,1782
14975,182,140,36,1124
14977,160,124,37,988
14982,189,140,36,1164
14983,195,140,35,1203
14996,169,140,32,1043
15007,320,249,60,1976
15008,135,93,24,831
15011,181,125,40,1118
15025,214,187,42,1319
15029,171,140,27,1048
15039,299,218,56,1845
15071,261,187,46,1611
15088,159,140,31,981
15096,250,171,47,1546
15100,158,109,30,975
15104,141,109,21,859
15112,163,124,30,1005
15120,158,124,29,972
15132,176,124,27,1081
15135,201,171,38,1238
15138,180,124,33,1107
15167,268,187,20,1623
15169,206,140,14,1248
15173,196,140,36,1207
15177,172,124,37,1065
15195,126,93,7,760
15200,208,156,42,1281
15201,194,171,38,1196
15205,144,109,22,879
15208,197,156,42,1218
15222,203,151,37,1250
15225,203,140,37,1254
15230,235,187,10,1418
15239,180,124,39,1111
15246,216,156,7,1294
15260,234,171,47,1446
15262,192,140,36,1183
15268,202,156,42,1246
15317,124,93,25,768
15335,209,156,44,1293
15347,217,156,21,1319
15354,232,171,35,1422
15365,204,140,9,1232
15368,155,124,28,956
15374,187,140,34,1154
15376,189,140,38,1167
15382,198,156,42,1222
15385,205,140,39,1266
15389,223,171,16,1353
15396,129,93,20,787
15407,195,125,25,1194
15434,183,124,33,1126
15435,160,109,29,983
15438,181,140,37,1116
15439,211,156,31,1296
15440,225,156,35,1378
15443,190,140,37,1175
15460,207,156,38,1276
15462,160,109,28,985
15480,161,109,27,989
15486,146,93,29,901
15497,154,109,29,951
15506,138,93,29,855
15509,145,109,22,890
15537,113,78,22,698
15538,217,265,44,1341
15539,149,109,33,922
15554,137,109,27,848
15574,190,140,30,1167
15576,278,593,19,1683
15585,184,171,36,1137
15613,205,140,38,1262
15622,198,140,38,1222
15640,198,171,38,1223
15645,298,203,22,1805
15646,189,140,23,1149
15652,218,187,35,1342
15671,188,140,36,1161
15676,181,124,34,1111
15683,196,140,20,1193
15687,238,187,43,1468
15707,192,140,19,1167
15718,207,140,15,1247
15722,117,78,11,709
15730,175,124,34,1080
15741,173,140,13,1049
15748,215,171,44,1328
15762,180,140,35,1110
15775,189,140,36,1164
15776,216,156,43,1334
15788,147,109,27,908
15795,176,124,13,1065
15799,172,109,32,1058
15814,178,109,22,1087
15821,189,140,34,1165
15827,143,125,29,886
15834,190,140,37,1170
15836,186,140,14,1126
15839,153,109,28,942
15840,188,140,35,1159
15841,204,140,39,1259
15851,167,109,29,1028
15853,189,140,35,1166
15872,187,124,26,1144
15884,157,109,30,968
15893,195,140,39,1206
15897,245,203,40,1508
15915,155,140,30,959
15921,199,156,36,1228
15930,182,171,33,1124
15935,172,124,30,1060
15936,202,156,33,1242
15940,190,140,38,1171
15950,129,93,27,799
15953,157,109,30,968
15963,194,140,27,1190
15964,175,140,32,1077
15967,224,171,34,1377
15968,170,124,14,1033
15985,189,140,30,1160
15991,153,109,26,943
15993,158,124,21,963
16013,231,156,36,1413
16036,182,124,34,1121
16055,201,140,40,1241
16058,257,187,20,1559
16062,235,187,44,1448
16071,185,140,35,1141
16085,235,171,47,1450
16099,197,156,38,1215
16112,127,93,16,775
16123,181,140,22,1101
16133,187,140,36,1151
16138,185,140,37,1140
16142,143,109,28,883
16143,140,93,28,864
16148,266,187,8,1599
16152,213,156,40,1315
16176,199,156,39,1227
16182,115,78,8,697
16193,219,171,40,1348
16197,226,171,27,1383
16202,179,124,34,1105
16203,175,140,36,1083
16214,174,124,33,1073
16216,165,109,33,1020
16221,169,109,32,1043
16222,152,109,22,930
16224,196,140,41,1214
16227,149,93,7,899
16228,293,203,21,1771
16235,186,171,34,1148
16236,210,156,38,1296
16237,211,156,37,1297
16244,147,109,29,909
16266,231,203,43,1425
16274,220,156,32,1348
16275,200,156,38,1234
16288,190,140,34,1172
16289,170,124,29,1044
16298,221,187,36,1356
16321,221,156,36,1354
16326,292,203,29,1774
16341,125,78,7,756
16345,194,140,39,1197
16346,193,156,37,1191
16357,240,187,47,1480
16360,142,109,21,869
16371,121,93,25,747
16377,178,156,33,1101
16380,177,124,37,1094
16401,211,156,44,1301
16423,199,156,19,1212
16436,151,109,8,911
16438,200,187,42,1236
16439,133,93,7,805
16455,142,109,20,868
16456,195,140,40,1206
16458,220,156,40,1354
16480,246,187,45,1518
16482,195,140,37,1204
16491,130,109,10,787
16504,178,843,26,1092
16505,255,187,29,1553
16529,234,171,42,1442
16534,189,124,13,1142
